FIELD_pipeline,FIELD_plantingSeason,year_loc,var_ID,dis_press,lat,lon,scaled_val
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,CSDPF_FUSASP,87.0260938,20.089639,-99.198472,4.18146056515726
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,CSDPF_ZZXXFF,0,20.089639,-99.198472,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,EROTP_DIPDMA,0,20.089639,-99.198472,-0.405006912828009
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,EROTP_FUSASP,20,20.089639,-99.198472,4.70775464710353
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,EROTP_GIBBZE,0,20.089639,-99.198472,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,EROTP_USTIMA,0,20.089639,-99.198472,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDICE_SPIRKU,0,20.089639,-99.198472,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDSR_CERCZM,0,20.089639,-99.198472,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDSR_CURVSP,0,20.089639,-99.198472,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDSR_DIPDMA,0,20.089639,-99.198472,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDSR_PHYDMA,0,20.089639,-99.198472,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDSR_PHYRMA,0,20.089639,-99.198472,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDSR_PUCCPY,0,20.089639,-99.198472,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDSR_PUCCSO,4.2,20.089639,-99.198472,0.990894522651525
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDSR_SETOTU,0,20.089639,-99.198472,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA01_TLAXCOAPAN_ANCR_V,LDSR_TARSC,0,20.089639,-99.198472,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,CSDPF_FUSASP,62.1281968,20.062221,-99.26164,2.70515965296044
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,CSDPF_ZZXXFF,0,20.062221,-99.26164,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,EROTP_DIPDMA,0,20.062221,-99.26164,-0.405006912828009
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,EROTP_FUSASP,12,20.062221,-99.26164,2.6946637974926
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,EROTP_GIBBZE,1.99999999999999,20.062221,-99.26164,-0.269682436805329
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,EROTP_USTIMA,0,20.062221,-99.26164,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDICE_SPIRKU,0,20.062221,-99.26164,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDSR_CERCZM,0,20.062221,-99.26164,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDSR_CURVSP,3,20.062221,-99.26164,0.909352679028319
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDSR_DIPDMA,0,20.062221,-99.26164,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDSR_PHYDMA,0,20.062221,-99.26164,-1.33713496382443
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDSR_PHYRMA,0,20.062221,-99.26164,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDSR_PUCCPY,0,20.062221,-99.26164,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDSR_PUCCSO,3,20.062221,-99.26164,0.319495457010443
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDSR_SETOTU,0,20.062221,-99.26164,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA02_TULA_ELPE_V,LDSR_TARSC,0,20.062221,-99.26164,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,CSDPF_FUSASP,36.6008158,20.250837,-98.953251,1.19153398986545
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,CSDPF_ZZXXFF,0,20.250837,-98.953251,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,EROTP_DIPDMA,0,20.250837,-98.953251,-0.405006912828009
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,EROTP_FUSASP,10,20.250837,-98.953251,2.19139108508987
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,EROTP_GIBBZE,20,20.250837,-98.953251,3.78781805355962
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,EROTP_USTIMA,0,20.250837,-98.953251,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDICE_SPIRKU,0,20.250837,-98.953251,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDSR_CERCZM,0,20.250837,-98.953251,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDSR_CURVSP,3,20.250837,-98.953251,0.909352679028319
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDSR_DIPDMA,0,20.250837,-98.953251,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDSR_PHYDMA,2,20.250837,-98.953251,0.197282207777374
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDSR_PHYRMA,0,20.250837,-98.953251,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDSR_PUCCPY,0,20.250837,-98.953251,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDSR_PUCCSO,4,20.250837,-98.953251,0.878994678378012
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDSR_SETOTU,0,20.250837,-98.953251,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA03_QUINTA_SACO_V,LDSR_TARSC,0,20.250837,-98.953251,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,CSDPF_FUSASP,29.452783,20.112443,-99.236991,0.767697095405944
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,CSDPF_ZZXXFF,0,20.112443,-99.236991,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,EROTP_DIPDMA,0,20.112443,-99.236991,-0.405006912828009
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,EROTP_FUSASP,10,20.112443,-99.236991,2.19139108508987
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,EROTP_GIBBZE,10,20.112443,-99.236991,1.53365111446798
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,EROTP_USTIMA,0,20.112443,-99.236991,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,LDICE_SPIRKU,0,20.112443,-99.236991,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,LDSR_CERCZM,0,20.112443,-99.236991,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,LDSR_CURVSP,3,20.112443,-99.236991,0.909352679028319
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,LDSR_DIPDMA,0,20.112443,-99.236991,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,LDSR_PHYDMA,3.2,20.112443,-99.236991,1.11793251073845
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,LDSR_PHYRMA,0,20.112443,-99.236991,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,LDSR_PUCCPY,0,20.112443,-99.236991,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,LDSR_SETOTU,0,20.112443,-99.236991,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA04_TLAHUELILPAN_OCRA_V,LDSR_TARSC,0,20.112443,-99.236991,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,CSDPF_FUSASP,28.4246562,20.181783,-99.229891,0.706735138149314
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,CSDPF_ZZXXFF,0,20.181783,-99.229891,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,EROTP_DIPDMA,0,20.181783,-99.229891,-0.405006912828009
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,EROTP_FUSASP,1.99999999999999,20.181783,-99.229891,0.178300235478941
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,EROTP_GIBBZE,0,20.181783,-99.229891,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,EROTP_USTIMA,0,20.181783,-99.229891,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDICE_SPIRKU,0,20.181783,-99.229891,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDSR_CERCZM,0,20.181783,-99.229891,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDSR_CURVSP,2.2,20.181783,-99.229891,0.366797719271926
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDSR_DIPDMA,0,20.181783,-99.229891,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDSR_PHYDMA,2,20.181783,-99.229891,0.197282207777374
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDSR_PHYRMA,0,20.181783,-99.229891,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDSR_PUCCPY,0,20.181783,-99.229891,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDSR_PUCCSO,3.2,20.181783,-99.229891,0.431395301283956
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDSR_SETOTU,0,20.181783,-99.229891,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA05_MIXQUIAHUALA_MOME_V,LDSR_TARSC,0,20.181783,-99.229891,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,CSDPF_FUSASP,34.1499596,18.93112,-99.075266,1.0462124294251
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,CSDPF_ZZXXFF,0,18.93112,-99.075266,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,EROTP_DIPDMA,0,18.93112,-99.075266,-0.405006912828009
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,EROTP_FUSASP,0,18.93112,-99.075266,-0.324972476923789
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,EROTP_GIBBZE,0,18.93112,-99.075266,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,EROTP_USTIMA,0,18.93112,-99.075266,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDICE_SPIRKU,0,18.93112,-99.075266,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDSR_CERCZM,2,18.93112,-99.075266,0.0259970739909302
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDSR_CURVSP,0,18.93112,-99.075266,-1.12522842005815
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDSR_DIPDMA,1.2,18.93112,-99.075266,8.13435729452803
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDSR_PHYDMA,2.2,18.93112,-99.075266,0.350723924937554
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDSR_PHYRMA,0,18.93112,-99.075266,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDSR_PUCCPY,0,18.93112,-99.075266,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDSR_PUCCSO,0,18.93112,-99.075266,-1.35900220709226
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDSR_SETOTU,0,18.93112,-99.075266,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA06_TEPOZTLAN_FRTI_V,LDSR_TARSC,0,18.93112,-99.075266,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,CSDPF_FUSASP,17.3326222,18.916633,-99.054382,0.0490418433173005
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,CSDPF_ZZXXFF,0,18.916633,-99.054382,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,EROTP_DIPDMA,0,18.916633,-99.054382,-0.405006912828009
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,EROTP_FUSASP,0,18.916633,-99.054382,-0.324972476923789
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,EROTP_GIBBZE,0,18.916633,-99.054382,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,EROTP_USTIMA,0,18.916633,-99.054382,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDICE_SPIRKU,0,18.916633,-99.054382,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDSR_CERCZM,1.2,18.916633,-99.054382,-0.448976494059577
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDSR_CURVSP,4,18.916633,-99.054382,1.58754637872381
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDSR_DIPDMA,0,18.916633,-99.054382,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDSR_PHYDMA,2,18.916633,-99.054382,0.197282207777374
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDSR_PHYRMA,0,18.916633,-99.054382,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDSR_PUCCPY,0,18.916633,-99.054382,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDSR_PUCCSO,3.2,18.916633,-99.054382,0.431395301283956
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDSR_SETOTU,0,18.916633,-99.054382,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA07_YAUTEPAC_JOGU_V,LDSR_TARSC,0,18.916633,-99.054382,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,CSDPF_FUSASP,27.8682598,18.601522,-98.79837,0.673744058104963
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,CSDPF_ZZXXFF,0,18.601522,-98.79837,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,EROTP_DIPDMA,0,18.601522,-98.79837,-0.405006912828009
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,EROTP_FUSASP,1.99999999999999,18.601522,-98.79837,0.178300235478941
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,EROTP_GIBBZE,0,18.601522,-98.79837,-0.720515824623655
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,EROTP_USTIMA,0,18.601522,-98.79837,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDICE_SPIRKU,0,18.601522,-98.79837,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDSR_CERCZM,0,18.601522,-98.79837,-1.16143684613534
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDSR_CURVSP,1.2,18.601522,-98.79837,-0.311395980423563
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDSR_DIPDMA,0,18.601522,-98.79837,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDSR_PHYDMA,2,18.601522,-98.79837,0.197282207777374
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDSR_PHYRMA,0,18.601522,-98.79837,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDSR_PUCCPY,0,18.601522,-98.79837,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDSR_PUCCSO,0.199999999999999,18.601522,-98.79837,-1.24710236281875
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDSR_SETOTU,0,18.601522,-98.79837,-1.16369374810658
ME2 MID ALTITUDE,2021,2021.GEFQZ_FA08_TEPALCINGO_RIVA_V,LDSR_TARSC,0,18.601522,-98.79837,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,CSDPF_FUSASP,14.875619,20.34335,-102.40129,-0.096644198577342
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,CSDPF_ZZXXFF,0,20.34335,-102.40129,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,EROTP_DIPDMA,1.99999999999999,20.34335,-102.40129,0.601322294406626
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,EROTP_FUSASP,0,20.34335,-102.40129,-0.324972476923789
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,EROTP_GIBBZE,20,20.34335,-102.40129,3.78781805355962
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,EROTP_USTIMA,0,20.34335,-102.40129,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,GQU_N/A,4,20.34335,-102.40129,1.31342833615417
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDICE_SPIRKU,0,20.34335,-102.40129,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDSR_CERCZM,3.2,20.34335,-102.40129,0.738457426066691
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDSR_CURVSP,2,20.34335,-102.40129,0.231158979332829
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDSR_DIPDMA,0,20.34335,-102.40129,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDSR_PHYDMA,2,20.34335,-102.40129,0.197282207777374
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDSR_PHYRMA,0,20.34335,-102.40129,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDSR_PUCCPY,0,20.34335,-102.40129,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDSR_PUCCSO,1,20.34335,-102.40129,-0.799502985724696
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDSR_SETOTU,2,20.34335,-102.40129,0.315302495995357
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA35_CIENEGA_JZ_V,LDSR_TARSC,0,20.34335,-102.40129,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,CSDPF_FUSASP,16.0043526,20.38749,-102.42963,-0.0297168414874161
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,CSDPF_ZZXXFF,0,20.38749,-102.42963,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,EROTP_DIPDMA,1.99999999999999,20.38749,-102.42963,0.601322294406626
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,EROTP_FUSASP,0,20.38749,-102.42963,-0.324972476923789
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,EROTP_GIBBZE,2.67884319999999,20.38749,-102.42963,-0.116659846978613
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,EROTP_USTIMA,0,20.38749,-102.42963,-0.502895631308742
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDICE_SPIRKU,0,20.38749,-102.42963,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDSR_CERCZM,3,20.38749,-102.42963,0.619714034054064
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDSR_CURVSP,2,20.38749,-102.42963,0.231158979332829
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDSR_DIPDMA,0,20.38749,-102.42963,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDSR_PHYDMA,3,20.38749,-102.42963,0.964490793578274
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDSR_PHYRMA,0,20.38749,-102.42963,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDSR_PUCCPY,0,20.38749,-102.42963,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDSR_PUCCSO,1,20.38749,-102.42963,-0.799502985724696
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDSR_SETOTU,2,20.38749,-102.42963,0.315302495995357
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA37_CIENEGA_JLC_V,LDSR_TARSC,0,20.38749,-102.42963,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDICE_SPIRKU,0,20.48526,-102.53587,-0.276247310054915
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDSR_CERCZM,4,20.48526,-102.53587,1.2134309941172
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDSR_CURVSP,2.2,20.48526,-102.53587,0.366797719271926
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDSR_DIPDMA,0,20.48526,-102.53587,-0.137870462619119
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDSR_PHYDMA,2,20.48526,-102.53587,0.197282207777374
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDSR_PHYRMA,0,20.48526,-102.53587,-0.429326676836742
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDSR_PUCCPY,0,20.48526,-102.53587,-0.118678165819385
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDSR_PUCCSO,1.2,20.48526,-102.53587,-0.687603141451182
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDSR_SETOTU,3,20.48526,-102.53587,1.05480061804632
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA38_CIENEGA_HMG_V,LDSR_TARSC,0,20.48526,-102.53587,-0.22561036762187
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA39_CIENEGA_JAGB_V,CSDPF_FUSASP,16.2027274,20.48933,-102.48933,-0.0179543661989668
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA39_CIENEGA_JAGB_V,CSDPF_ZZXXFF,0,20.48933,-102.48933,-0.176451566510655
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA39_CIENEGA_JAGB_V,EROTP_DIPDMA,9.9667698,20.48933,-102.48933,4.60991886293406
ME2 MID ALTITUDE,2021,2021.GGGOME6_FA39_CIENEGA_JAGB_V,EROTP_FUSASP,0,20.48933,-102.48933,-0.324972476923789
